,city,state,lat,lon,boundingboxes
12261,Brookwood,Alabama,33.2556719,-87.3208336,"['33.1884864', '33.2948447', '-87.3752785', '-87.2638266']"
12262,Palm Springs North,Florida,25.9347675,-80.3338364012663,"['25.9275377', '25.9421921', '-80.3421820', '-80.3254590']"
12263,Aurora,Colorado,39.7405111,-104.830994,"['39.5509989', '39.8269650', '-104.8865378', '-104.4889060']"
12264,Topsfield,Massachusetts,42.6390841,-70.9507469,"['42.5994862', '42.6731962', '-70.9853201', '-70.8959753']"
12265,Peachtree Corners,Georgia,33.9701009,-84.2215869,"['33.9178900', '34.0036880', '-84.2768010', '-84.1636100']"
12266,New Waterford,Ohio,40.845061,-80.6145165,"['40.8384080', '40.8565020', '-80.6318732', '-80.6081690']"
12267,Roan Mountain,Tennessee,36.1962305,-82.0703999,"['36.1619320', '36.2094680', '-82.1094130', '-82.0335870']"
12268,Garwood,New Jersey,40.6517692,-74.3229264,"['40.6419971', '40.6581540', '-74.3337590', '-74.3122980']"
12269,Palm Springs,Florida,26.641261049999997,-80.09830662123125,"['26.6148199', '26.6662709', '-80.1124897', '-80.0800739']"
12270,Titusville,Florida,28.6126236,-80.8079545,"['28.4936303', '28.6517915', '-80.8716510', '-80.7778237']"
12271,Ontario,New York,42.8580624,-77.295025,"['42.5764110', '43.0399550', '-77.6116290', '-76.9633430']"
12272,Auberry,California,37.088535,-119.49802643609326,"['37.0390650', '37.1385800', '-119.5455750', '-119.4032640']"
12273,Rock Falls,Wisconsin,44.7185727,-91.6898879,"['44.6985727', '44.7385727', '-91.7098879', '-91.6698879']"
12274,Urie,Wyoming,41.3160616,-110.3362676,"['41.2960616', '41.3360616', '-110.3562676', '-110.3162676']"
12275,Hilbert,Wisconsin,44.140268,-88.1639908,"['44.1312900', '44.1473250', '-88.1768530', '-88.1489010']"
12276,Scotch Meadows,North Carolina,34.690771,-79.515602,"['34.6864760', '34.6944090', '-79.5167780', '-79.5133730']"
12277,Bargaintown,New Jersey,39.3626162,-74.5809892,"['39.3426162', '39.3826162', '-74.6009892', '-74.5609892']"
12278,Gainesville,Texas,33.6258504,-97.1332963,"['33.5778230', '33.7146960', '-97.2115991', '-97.0803520']"
12279,Thendara,New York,43.7000679,-75.0018408,"['43.6945185', '43.7077004', '-75.0112561', '-74.9841751']"
12280,Weidman,Michigan,43.6875278,-84.9689133,"['43.6829780', '43.7265700', '-85.0080600', '-84.9386080']"
12281,Avocado Heights,California,34.0406759,-117.99724788576843,"['34.0261804', '34.0558385', '-118.0381058', '-117.9643227']"
12282,Rural Hall,North Carolina,36.2404158,-80.2933838,"['36.2030540', '36.2472410', '-80.3206120', '-80.2807640']"
12283,Priest River,Idaho,48.1807415,-116.909365,"['48.1552000', '48.2002970', '-116.9370160', '-116.8229360']"
12284,East Moline,Illinois,41.5152157,-90.4420411,"['41.4786576', '41.5504276', '-90.4629565', '-90.2757715']"
12285,Walls,Mississippi,34.9578728,-90.1517605,"['34.9023320', '34.9625000', '-90.2005470', '-90.1167230']"
12286,Millersburg,Indiana,41.5278273,-85.6944329,"['41.5196650', '41.5328770', '-85.7032930', '-85.6841790']"
12287,Montrose,Iowa,40.5321527,-91.414876,"['40.5157961', '40.5366796', '-91.4289952', '-91.3919191']"
12288,Daleville,Virginia,37.4098559,-79.9125409,"['37.3898559', '37.4298559', '-79.9325409', '-79.8925409']"
12289,Iron Ridge,Wisconsin,43.3997196,-88.5326008,"['43.3920930', '43.4050330', '-88.5420010', '-88.5221510']"
12290,Friendly,Maryland,38.7517226,-76.9781915,"['38.7317226', '38.7717226', '-76.9981915', '-76.9581915']"
12291,Cleves,Ohio,39.162299,-84.7491723,"['39.1515580', '39.1775880', '-84.7628090', '-84.7277070']"
12292,Tupper Lake,New York,44.224044,-74.464302,"['44.0991150', '44.3949340', '-74.5586200', '-74.3844990']"
12293,Trion,Georgia,34.5439735,-85.3105112,"['34.5305776', '34.5679319', '-85.3273965', '-85.2888841']"
12294,Norris,Illinois,40.6258354,-90.032144,"['40.6221030', '40.6293590', '-90.0378000', '-90.0228310']"
12295,Maineville,Ohio,39.315134,-84.2209419,"['39.3076050', '39.3207000', '-84.2287400', '-84.2055650']"
12296,Crosby,Texas,33.5778818,-101.2855737,"['33.3950501', '33.8335868', '-101.5636672', '-101.0387866']"
12297,Glennville,California,35.7288416,-118.7036997,"['35.7088416', '35.7488416', '-118.7236997', '-118.6836997']"
12298,Hollins,Virginia,37.3438815,-79.95826754665987,"['37.3199179', '37.3675120', '-79.9977845', '-79.9204570']"
12299,Alexandria Bay,New York,44.336127,-75.917931,"['44.3260680', '44.3578540', '-75.9342020', '-75.9042290']"
12300,Spiceland,Indiana,39.838379,-85.4388608,"['39.8310374', '39.8420400', '-85.4484430', '-85.4294830']"
12301,Horseshoe Bend,Idaho,43.914142,-116.19644696537492,"['43.8984530', '43.9299350', '-116.2101050', '-116.1887290']"
12302,Hickory,Pennsylvania,40.2989589,-80.3086727,"['40.2789589', '40.3189589', '-80.3286727', '-80.2886727']"
12303,Collinsville,Mississippi,32.488603499999996,-88.85043502735229,"['32.4424190', '32.5346070', '-88.8950610', '-88.8039540']"
12304,Kekaha,Hawaii,21.970833,-159.715,"['21.9573830', '21.9772340', '-159.7331250', '-159.6915200']"
12305,Valley Falls,Rhode Island,41.9067663,-71.3906119,"['41.8867663', '41.9267663', '-71.4106119', '-71.3706119']"
12306,Crockett,California,38.036666,-122.20531126326466,"['38.0150770', '38.0582466', '-122.2647458', '-122.1775100']"
12307,Marion,Indiana,40.5583739,-85.6591442,"['40.4790510', '40.5910910', '-85.7315760', '-85.5395500']"
12308,Kingston Estates,New Jersey,39.9237241,-74.9879463,"['39.9037241', '39.9437241', '-75.0079463', '-74.9679463']"
12309,Dickson,Tennessee,36.1459327,-87.3480592,"['35.9608310', '36.3351520', '-87.5662920', '-87.1480100']"
12310,Brandon,Vermont,43.7982806,-73.087913,"['43.7507399', '43.8471899', '-73.1563861', '-73.0035162']"
12311,Saxonburg,Pennsylvania,40.7539956,-79.8103943,"['40.7431309', '40.7621200', '-79.8254650', '-79.8058992']"
12312,New Philadelphia,Pennsylvania,40.7195342,-76.1157708,"['40.7094010', '40.7267630', '-76.1351680', '-76.0968830']"
12313,Atwater,Minnesota,45.1363343,-94.7810199,"['45.1265796', '45.1442804', '-94.7931570', '-94.7571896']"
12314,Lacy-Lakeview,Texas,31.6302815,-97.0989316,"['31.5994817', '31.6584317', '-97.1281400', '-97.0823498']"
12315,Le Roy,Illinois,40.3519795,-88.764237,"['40.3189140', '40.3576170', '-88.7839670', '-88.7486490']"
12316,North Caldwell,New Jersey,40.8648215,-74.2582027,"['40.8348100', '40.8830980', '-74.2730950', '-74.2420950']"
12317,Sterling,Illinois,41.788253,-89.6953656,"['41.7830860', '41.8200060', '-89.7576360', '-89.6406750']"
12318,Rock Island,Illinois,41.4411786,-90.5766144,"['41.3269920', '41.7829646', '-91.0718950', '-90.1616520']"
12319,Great Neck Estates,New York,40.7870073,-73.7366669,"['40.7759920', '40.7960280', '-73.7503440', '-73.7294050']"
12320,Tivoli,New York,42.058528,-73.908913,"['42.0491150', '42.0687930', '-73.9248810', '-73.8965660']"
12321,Mogadore,Ohio,41.050775,-81.393946,"['41.0389960', '41.0654410', '-81.4170080', '-81.3829630']"
12322,Beech Grove,Kentucky,37.6161562,-87.3963911,"['37.5961562', '37.6361562', '-87.4163911', '-87.3763911']"
12323,East Bronson,Florida,29.457296499999998,-82.58987734632616,"['29.4273400', '29.4872892', '-82.6230164', '-82.5568730']"
12324,Bowling Green,Maryland,39.6265585,-78.804314,"['39.6065585', '39.6465585', '-78.8243140', '-78.7843140']"
12325,Fairmont,Illinois,41.56413405,-88.06152955436923,"['41.5528455', '41.5752822', '-88.0755188', '-88.0441020']"
12326,San Leon,Texas,29.4867411,-94.9215842,"['29.4467411', '29.5267411', '-94.9615842', '-94.8815842']"
12327,Steger,Illinois,41.4700348,-87.636432,"['41.4590528', '41.4870680', '-87.6540660', '-87.5769496']"
12328,Fish Lake,Indiana,41.5667112,-86.5519609,"['41.5467112', '41.5867112', '-86.5719609', '-86.5319609']"
12329,Glenford,Ohio,39.8881223,-82.317094,"['39.8832930', '39.8897560', '-82.3248120', '-82.3125070']"
12330,Airmont,New York,41.1009293,-74.1162544,"['41.0805760', '41.1158670', '-74.1287330', '-74.0688460']"
12331,Culloden,West Virginia,38.4200892,-82.0554159,"['38.3993670', '38.4330460', '-82.1077080', '-82.0363270']"
12332,Crestview,Florida,30.7621326,-86.5705084,"['30.6956945', '30.8051363', '-86.6356240', '-86.5267087']"
12333,Alton,Texas,26.2871257,-98.3137779,"['26.2683213', '26.3199363', '-98.3451620', '-98.2732420']"
12334,Monroeville,Indiana,40.9747705,-84.8682972,"['40.9645642', '40.9822408', '-84.8820778', '-84.8533222']"
12335,Brownwood,Texas,31.7070026,-98.9831022,"['31.6590954', '31.8084484', '-99.0130904', '-98.9419924']"
12336,Gray,Georgia,33.0082339,-83.536537,"['32.9738970', '33.0234510', '-83.5856150', '-83.5066700']"
12337,Hollandale,Minnesota,43.760829,-93.2041983,"['43.7535851', '43.7673565', '-93.2099969', '-93.1979533']"
12338,Eastlake,Ohio,41.6490337,-81.4378991,"['41.6238590', '41.6945770', '-81.4627310', '-81.4003080']"
12339,Williamstown,Pennsylvania,40.5800868,-76.617742,"['40.5773690', '40.5838170', '-76.6245900', '-76.6072830']"
12340,Bartow,Florida,27.8963791,-81.8431567,"['27.7954095', '27.9748300', '-81.8939783', '-81.7466804']"
12341,Hawk Run,Pennsylvania,41.5515811,-76.8789077,"['41.5445493', '41.5583548', '-76.8796471', '-76.8776730']"
12342,Germantown,Tennessee,35.0867577,-89.8100858,"['35.0286980', '35.1210720', '-89.8455400', '-89.7351910']"
12343,Anmoore,West Virginia,39.2567572,-80.2923107,"['39.2508980', '39.2725770', '-80.3030000', '-80.2668870']"
12344,Urbandale,Iowa,41.6274511,-93.7380243,"['41.6146440', '41.6727730', '-93.8723520', '-93.6975410']"
12345,Casco,Maine,44.0060823,-70.5225313,"['43.8714789', '44.0425771', '-70.5806811', '-70.4479670']"
12346,Chauvin,Louisiana,29.4385529,-90.5953651,"['29.4076589', '29.4854520', '-90.6136770', '-90.5740490']"
12347,Maysville,Georgia,34.2528839,-83.5615548,"['34.2361370', '34.2769020', '-83.5804650', '-83.5242920']"
12348,Lake Katrine,New York,41.9856476,-73.9881934,"['41.9740350', '42.0036060', '-74.0082280', '-73.9708680']"
12349,Fairplains,North Carolina,36.192921,-81.13786467507072,"['36.1706100', '36.2152390', '-81.1774290', '-81.1249710']"
12350,Plainview,Arkansas,34.9891012,-93.2982055,"['34.9811632', '34.9998486', '-93.3092458', '-93.2867790']"
12351,Val Verde,California,34.4474359,-118.663508,"['34.4382422', '34.4662522', '-118.6941005', '-118.6484356']"
12352,West Tisbury,Massachusetts,41.381005,-70.6744926,"['41.2963291', '41.4802931', '-70.7512227', '-70.6046521']"
12353,Harrisburg,South Dakota,43.4313466,-96.6985231,"['43.4097567', '43.4534516', '-96.7673620', '-96.6684585']"
12354,Ho-Ho-Kus,New Jersey,40.9976524,-74.110284,"['40.9897600', '41.0088737', '-74.1201549', '-74.0773051']"
12355,Trent Woods,North Carolina,35.0821039,-77.0863383,"['35.0704290', '35.0950960', '-77.1269880', '-77.0648404']"
12356,Hancock,Massachusetts,42.5431855,-73.318461,"['42.4185661', '42.6326439', '-73.3835637', '-73.2582820']"
12357,Bowersville,Ohio,39.5806168,-83.7249234,"['39.5768850', '39.5853840', '-83.7266430', '-83.7180588']"
12358,Valley Highway,Ohio,41.601016200000004,-83.7907962485196,"['41.6008994', '41.6011329', '-83.7909167', '-83.7906734']"
12359,Harrisville,Utah,41.2811997,-111.985184,"['41.2666220', '41.3042744', '-112.0089830', '-111.9691130']"
12360,Wadesboro,North Carolina,34.9681767,-80.07674,"['34.9374540', '34.9881470', '-80.1399640', '-80.0380290']"
12361,Byng,Oklahoma,34.8611959,-96.6655688,"['34.8396280', '34.8982780', '-96.6886060', '-96.6485960']"
12362,Jacksonville,Alabama,33.8137919,-85.7612872,"['33.7740027', '33.8496778', '-85.7865912', '-85.7073341']"
12363,Taft Mosswood,California,37.9144405,-121.28189219928086,"['37.9047140', '37.9240870', '-121.2903160', '-121.2772350']"
12364,Verplanck,New York,41.2528717,-73.9598618,"['41.2419480', '41.2701180', '-73.9725070', '-73.9494872']"
12365,Douglas,Massachusetts,42.0535947,-71.7391596,"['42.0080530', '42.1007269', '-71.8300639', '-71.6792411']"
12366,Grants,New Mexico,35.14726,-107.851446,"['35.1174600', '35.1826740', '-107.9106850', '-107.7853260']"
12367,Elfers,Florida,28.2170174,-82.7306444,"['28.1770174', '28.2570174', '-82.7706444', '-82.6906444']"
12368,Wheatland,California,39.0098947,-121.423013,"['38.9971600', '39.0213130', '-121.4524110', '-121.4077130']"
12369,Veteran,New York,42.0803684,-73.994303,"['42.0603684', '42.1003684', '-74.0143030', '-73.9743030']"
12370,Cumby,Texas,33.1373366,-95.8394083,"['33.1258548', '33.1491530', '-95.8801029', '-95.7831097']"
12371,Midlothian,Illinois,41.6253116,-87.7175491,"['41.6109906', '41.6374540', '-87.7570010', '-87.6981840']"
12372,Elburn,Illinois,41.8922499,-88.4723014,"['41.8596880', '41.9071680', '-88.4871010', '-88.4424490']"
12373,Timnath,Colorado,40.5294388,-104.982086,"['40.4917416', '40.5774565', '-104.9918487', '-104.9440940']"
12374,St. Francis,Wisconsin,42.9744081,-87.8709308,"['42.9590790', '42.9866661', '-87.8940836', '-87.8478491']"
12375,Bear River City,Utah,41.6159398,-112.1274738,"['41.5904077', '41.6253917', '-112.1349674', '-112.1118140']"
12376,Blue Grass,Iowa,41.5097808,-90.7659148,"['41.4944344', '41.5237634', '-90.7898738', '-90.7463146']"
12377,Charles City,Virginia,37.3705777,-77.0605098,"['37.2230297', '37.4905937', '-77.2715750', '-76.8717654']"
12378,Grafton,Illinois,38.9698503,-90.4314331,"['38.9638400', '38.9922760', '-90.4598760', '-90.3949000']"
12379,Maplewood,Washington,45.6349164,-122.6343512,"['45.6315919', '45.6382948', '-122.6451176', '-122.6220346']"
12380,Rogers,Minnesota,45.1888596,-93.5524563,"['45.1525580', '45.2325218', '-93.6589477', '-93.5213410']"
12381,Scraper,Oklahoma,36.0889721,-94.8507572,"['36.0689721', '36.1089721', '-94.8707572', '-94.8307572']"
12382,Tickfaw,Louisiana,30.5774119,-90.4831456,"['30.5675980', '30.5854350', '-90.5012010', '-90.4741870']"
12383,Mulino,Oregon,45.2215112,-122.5820333,"['45.2015112', '45.2415112', '-122.6020333', '-122.5620333']"
12384,Pine Manor,Florida,26.573942449999997,-81.87808119922242,"['26.5679750', '26.5799660', '-81.8842090', '-81.8719170']"
12385,Lula,Georgia,34.3876013,-83.6662854,"['34.3650578', '34.4354660', '-83.7002603', '-83.6407020']"
12386,Rossville,Illinois,40.3792031,-87.6686342,"['40.3683390', '40.4014750', '-87.6919440', '-87.6565980']"
12387,Greenfield Town,Massachusetts,42.5940799,-72.59687367339309,"['42.5934520', '42.5946960', '-72.5977803', '-72.5959725']"
12388,Marshall,North Carolina,35.7974807,-82.6839313,"['35.7786177', '35.8158218', '-82.7118761', '-82.6468854']"
12389,Vandalia,Missouri,39.3108745,-91.4884887,"['39.2909660', '39.3216930', '-91.5082350', '-91.4719910']"
12390,Browns Lake,Wisconsin,42.6890537,-88.22740710862718,"['42.6787240', '42.6993410', '-88.2632220', '-88.2032130']"
12391,Columbus,Pennsylvania,41.9482575,-79.58570333586545,"['41.9356200', '41.9607680', '-79.6066790', '-79.5648560']"
12392,Tanglewilde,Washington,47.05122135,-122.78063310839127,"['47.0409300', '47.0612930', '-122.7967380', '-122.7645980']"
12393,Chenoweth,Oregon,45.6276198,-121.243405,"['45.6076198', '45.6476198', '-121.2634050', '-121.2234050']"
12394,Bridgeport,Alabama,34.9475808,-85.7144155,"['34.9161363', '34.9867322', '-85.7862471', '-85.6950883']"
12395,Cascadia,Oregon,44.3972864,-122.4872412,"['44.3772864', '44.4172864', '-122.5072412', '-122.4672412']"
12396,Bentleyville,Pennsylvania,40.1167387,-80.0083855,"['40.0976150', '40.1415520', '-80.0263670', '-79.9844130']"
12397,Iselin,New Jersey,40.569334999999995,-74.31511249016258,"['40.5531470', '40.5859307', '-74.3371750', '-74.2928490']"
12398,Argos,Indiana,41.2373004,-86.2452173,"['41.2307780', '41.2476820', '-86.2654790', '-86.2383330']"
12399,South Riding,Virginia,38.918018,-77.517342,"['38.8871879', '38.9382642', '-77.5458811', '-77.4731362']"
12400,Weldon Spring,Missouri,38.7169869,-90.650724,"['38.6875281', '38.7344211', '-90.7029610', '-90.6093200']"
12401,East Newark,New Jersey,40.7501076,-74.1611525,"['40.7472625', '40.7545902', '-74.1658582', '-74.1575898']"
12402,Felts Mills,New York,44.0222866,-75.7632565,"['44.0077590', '44.0247130', '-75.7748750', '-75.7501240']"
12403,Tres Pinos,California,36.7899573,-121.321043,"['36.7699573', '36.8099573', '-121.3410430', '-121.3010430']"
12404,Aberdeen Gardens,Washington,47.058738500000004,-123.78298574305556,"['47.0357380', '47.0817660', '-123.7955233', '-123.7548123']"
12405,Gold Key Lake,Pennsylvania,41.3059261,-74.9385032,"['41.2859261', '41.3259261', '-74.9585032', '-74.9185032']"
12406,Cashtown,Pennsylvania,39.884538,-77.3594303,"['39.8645380', '39.9045380', '-77.3794303', '-77.3394303']"
12407,Ballston Spa,New York,43.0009087,-73.8490111,"['42.9941320', '43.0257850', '-73.8679200', '-73.8388370']"
12408,Moosic,Pennsylvania,41.353413,-75.7382478,"['41.3394476', '41.3829954', '-75.7426219', '-75.6681517']"
12409,Aviston,Illinois,38.6067183,-89.6075894,"['38.6017610', '38.6340350', '-89.6220750', '-89.5874690']"
12410,Lee,New York,43.278705,-75.571861,"['43.2680070', '43.3886800', '-75.5832390', '-75.4512320']"
12411,Pinch,West Virginia,38.4105025,-81.4810422818244,"['38.3928430', '38.4282430', '-81.5120760', '-81.4495150']"
12412,Central City,Nebraska,41.1158475,-98.0017249,"['41.1010040', '41.1306010', '-98.0200440', '-97.9668120']"
12413,Porter,Texas,30.1024397,-95.2296553,"['30.0824397', '30.1224397', '-95.2496553', '-95.2096553']"
12414,Timonium,Maryland,39.4368436,-76.6187044,"['39.3968436', '39.4768436', '-76.6587044', '-76.5787044']"
12415,Concord,Massachusetts,42.4605189,-71.3488963,"['42.4127147', '42.5044645', '-71.4303940', '-71.2892793']"
12416,Haring,Michigan,44.2818503,-85.4007877,"['44.2618503', '44.3018503', '-85.4207877', '-85.3807877']"
12417,Hopwood,Pennsylvania,39.8770205,-79.7019885,"['39.8591000', '39.8885630', '-79.7162820', '-79.6844800']"
12418,Wilmington,Ohio,39.4453393,-83.8285375,"['39.4051690', '39.4620840', '-83.8649000', '-83.7704950']"
12419,Udall,Kansas,37.3875221,-97.1142063,"['37.3823730', '37.3996530', '-97.1283100', '-97.1052650']"
12420,Buffalo,Missouri,37.6434653,-93.0927562,"['37.6265670', '37.6693730', '-93.1180111', '-93.0731980']"
12421,Edgewood,Indiana,40.1033743,-85.7341437,"['40.0907190', '40.1125960', '-85.7489250', '-85.7283450']"
12422,Remsen,New York,43.327176,-75.186996,"['43.3218340', '43.3351210', '-75.1926010', '-75.1817800']"
12423,Le Ray,New York,44.0748838,-75.7883264,"['43.9826340', '44.1750290', '-75.8784930', '-75.6731640']"
12424,Lake Panorama,Iowa,41.737899999999996,-94.43956541139144,"['41.6954650', '41.7803208', '-94.4904128', '-94.3641289']"
12425,Northwest,North Carolina,34.3129464,-78.1611077,"['34.2838010', '34.3434510', '-78.1856460', '-78.1225120']"
12426,Rarity Bay,Tennessee,35.6371893,-84.2508133,"['35.6158101', '35.6562699', '-84.2719988', '-84.2359667']"
12427,Adams,Minnesota,43.565067,-92.7185344,"['43.5580560', '43.5726330', '-92.7291150', '-92.7087700']"
12428,Underhill Flats,Vermont,44.52160295,-72.94049689305366,"['44.5209739', '44.5228229', '-72.9419486', '-72.9393428']"
12429,Rockport,Arkansas,34.3915941,-92.8149326,"['34.3835609', '34.4276786', '-92.8259420', '-92.7899393']"
12430,Rodman,New York,43.851176,-75.940755,"['43.7918910', '43.8947020', '-75.9790670', '-75.8400910']"
12431,Heritage Pines,Florida,26.7045233,-81.7371373,"['26.7028999', '26.7060352', '-81.7393179', '-81.7370085']"
12432,Ocean Gate,New Jersey,39.9267851,-74.1337496,"['39.9228190', '39.9305240', '-74.1472010', '-74.1237790']"
12433,Golden Shores,Arizona,34.7804319,-114.4808667,"['34.7604319', '34.8004319', '-114.5008667', '-114.4608667']"
12434,Wenatchee,Washington,47.4234599,-120.310349,"['47.3874933', '47.4605568', '-120.3677180', '-120.2928146']"
